date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
8/24/2017,134.9842,136.102,134.7474,135.401,3592183,3592183,0.757807,0.563,135.6358,24-Aug-17,-0.13850498
8/25/2017,135.742,136.5851,135.6947,136.1588,2872893,2872893,0.757805,0.56,136.3005,25-Aug-17,-0.133683443
8/28/2017,136.5093,136.9356,134.88,134.9937,5134463,5134463,-1.1651,-0.856,135.3488,28-Aug-17,-0.141096445
8/29/2017,134.6053,135.8604,134.4159,135.5905,3009520,3009520,0.596773,0.442,135.5053,29-Aug-17,-0.137299278
8/30/2017,135.7041,135.7231,134.899,135.0411,2735966,2735966,-0.549411,-0.405,135.1879,30-Aug-17,-0.14079486
8/31/2017,135.4768,136.083,135.1074,135.4863,3656428,3656428,0.445212,0.33,135.6126,31-Aug-17,-0.137962255
9/1/2017,135.4389,136.8787,135.4389,136.4809,3351733,3351733,0.99462,0.734,136.4506,1-Sep-17,-0.131634067
9/5/2017,135.9315,136.7438,135.1737,135.4957,3098735,3098735,-0.985148,-0.722,135.7031,5-Sep-17,-0.137902447
9/6/2017,136.2914,136.8503,135.9315,136.2346,3273344,3273344,0.738862,0.545,136.4609,6-Sep-17,-0.133201162
9/7/2017,136.4998,137.0114,134.899,135.3631,4188158,4188158,-0.871477,-0.64,135.5499,7-Sep-17,-0.13874612
9/8/2017,135.5999,135.5999,134.1696,134.9369,3366169,3366169,-0.426267,-0.315,134.8863,8-Sep-17,-0.141457837
9/11/2017,135.9694,137.4755,135.4673,137.2197,4613381,4613381,2.2829,1.692,137.0348,11-Sep-17,-0.126933419
9/12/2017,137.4566,138.6501,136.8882,138.0723,5238148,5238148,0.852533,0.621,137.9568,12-Sep-17,-0.121508712
9/13/2017,137.6839,138.5743,137.6744,138.2901,4100980,4100980,0.217868,0.158,138.1743,13-Sep-17,-0.12012295
9/14/2017,138.167,138.6596,137.8355,137.8639,3756861,3756861,-0.426265,-0.308,138.0898,14-Sep-17,-0.122834667
9/15/2017,137.1819,137.5134,136.4809,137.1819,7397233,7397233,-0.682025,-0.495,137.1139,15-Sep-17,-0.127173923
9/18/2017,137.1724,137.807,136.6609,136.9261,3019514,3019514,-0.25576,-0.186,137.1035,18-Sep-17,-0.128801462
9/19/2017,137.1534,137.3334,136.6135,136.7745,3464383,3464383,-0.151562,-0.111,136.9144,19-Sep-17,-0.129766024
9/20/2017,137.2861,138.1859,136.803,138.1859,5447519,5447519,1.4114,1.032,137.861,20-Sep-17,-0.120785927
9/21/2017,137.9681,138.1965,137.4471,137.5987,2555596,2555596,-0.587299,-0.425,137.7818,21-Sep-17,-0.124522014
9/22/2017,137.9112,137.9112,136.964,137.4755,2792323,2792323,-0.123142,-0.089,137.4628,22-Sep-17,-0.125305879
9/25/2017,137.466,138.328,137.2671,138.1765,5213144,5213144,0.700969,0.51,138.0067,25-Sep-17,-0.120845735
9/26/2017,138.6406,139.6447,138.2428,138.8301,4488620,4488620,0.653607,0.473,138.9393,26-Sep-17,-0.116687175
9/27/2017,138.9438,139.1522,137.3808,137.9776,3502736,3502736,-0.852532,-0.614,138.0536,27-Sep-17,-0.122111245
9/28/2017,137.665,138.167,136.604,137.9776,2774788,2774788,0,0,137.6578,28-Sep-17,-0.122111245
9/29/2017,137.7786,138.006,137.2766,137.4281,2654731,2654731,-0.549409,-0.398,137.4769,29-Sep-17,-0.125607464
10/2/2017,137.6839,139.119,137.5513,138.9248,2973224,2973224,1.4967,1.089,138.7548,2-Oct-17,-0.116084642
10/3/2017,138.9532,139.4362,138.6217,139.0385,2302724,2302724,0.113669,0.082,139.029,3-Oct-17,-0.115361221
10/4/2017,139.2469,139.2658,138.4038,138.7543,2244433,2244433,-0.284175,-0.204,138.8276,4-Oct-17,-0.117169456
10/5/2017,138.9438,139.7584,138.7543,138.9816,2686539,2686539,0.22734,0.164,139.1904,5-Oct-17,-0.11572325
10/6/2017,138.9059,139.1048,138.6027,138.7543,2623184,2623184,-0.22734,-0.164,138.7661,6-Oct-17,-0.117169456
10/9/2017,138.7732,139.9952,138.6312,139.6163,2682556,2682556,0.862004,0.621,139.5849,9-Oct-17,-0.111684942
10/10/2017,139.9194,141.094,139.8626,140.6678,4032601,4032601,1.0515,0.753,140.6235,10-Oct-17,-0.104994725
10/11/2017,140.573,140.6393,139.5121,139.8342,3702238,3702238,-0.833587,-0.593,139.8965,11-Oct-17,-0.110298543
10/12/2017,139.7773,140.0899,139.029,139.2753,3264344,3264344,-0.558882,-0.4,139.4826,12-Oct-17,-0.11385457
10/13/2017,139.7016,140.052,139.19,139.3416,2506584,2506584,0.066309,0.048,139.5393,13-Oct-17,-0.113432733
10/16/2017,139.4553,139.8815,138.7827,139.0858,3052091,3052091,-0.25576,-0.184,139.0318,16-Oct-17,-0.115060272
10/17/2017,138.8964,139.3605,138.4701,138.8111,6372393,6372393,-0.274704,-0.198,138.8098,17-Oct-17,-0.116808064
10/18/2017,148.8331,152.7264,148.6721,151.116,30490192,30490192,12.3049,8.864,151.0728,18-Oct-17,-0.038517578
10/19/2017,151.3718,152.4706,150.6945,152.4138,9914169,9914169,1.2977,0.859,151.798,19-Oct-17,-0.030260266
10/20/2017,152.5748,153.9104,151.3434,153.5221,7868803,7868803,1.1083,0.727,152.8149,20-Oct-17,-0.023208657
10/23/2017,153.5031,153.9388,151.1255,151.135,5779378,5779378,-2.3871,-1.555,152.1729,23-Oct-17,-0.038396689
10/24/2017,151.2297,151.2771,146.9869,147.6585,8194690,8194690,-3.4764,-2.3,148.2218,24-Oct-17,-0.060516079
10/25/2017,147.7817,148.1227,144.9873,145.3993,5444800,5444800,-2.2592,-1.53,145.8952,25-Oct-17,-0.074890342
10/26/2017,146.1713,146.9386,145.4419,145.4988,4300543,4300543,0.099461,0.068,146.1294,26-Oct-17,-0.074257268
10/27/2017,146.3892,146.4745,144.8461,145.5746,4895186,4895186,0.075782,0.052,145.6162,27-Oct-17,-0.073774987
10/30/2017,145.6503,146.4366,144.6557,146.2187,4210402,4210402,0.644134,0.442,145.8564,30-Oct-17,-0.069676872
10/31/2017,146.1903,146.7586,144.8641,145.9345,4328258,4328258,-0.284177,-0.194,145.7704,31-Oct-17,-0.071485107
11/1/2017,145.9724,146.7302,145.7166,145.9061,3240246,3240246,-0.028418,-0.019,146.0573,1-Nov-17,-0.071665803
11/2/2017,146.0482,146.3418,144.8452,145.262,3397628,3397628,-0.644135,-0.441,145.3614,2-Nov-17,-0.075763919
11/3/2017,145.3283,145.3756,143.5001,143.5853,4431825,4431825,-1.6766,-1.154,144.0502,3-Nov-17,-0.086431999
11/6/2017,143.7653,143.8127,142.3539,142.8843,4498871,4498871,-0.70097,-0.488,142.9109,6-Nov-17,-0.090892143
11/7/2017,143.3864,143.519,142.5623,143.3674,3701052,3701052,0.483102,0.338,143.1751,7-Nov-17,-0.087818398
11/8/2017,143.6043,143.7884,142.3539,143.5758,4634439,4634439,0.208397,0.145,143.2696,8-Nov-17,-0.086492443
11/9/2017,143.4418,145.2309,143.3749,143.7958,4776056,4776056,0.219986,0.153,144.196,9-Nov-17,-0.085092683
11/10/2017,144.1307,144.3603,142.686,142.7052,4307276,4307276,-1.0907,-0.758,143.1164,10-Nov-17,-0.092031675
11/13/2017,142.4373,142.5521,141.5188,141.9781,5107546,5107546,-0.727112,-0.51,141.9812,13-Nov-17,-0.096657882
11/14/2017,141.5475,142.5234,141.1074,142.4469,3757951,3757951,0.468797,0.33,141.9639,14-Nov-17,-0.093675121
11/15/2017,141.5954,142.2699,139.8838,140.7343,4773328,4773328,-1.7125,-1.202,140.9775,15-Nov-17,-0.104571616
11/16/2017,141.337,143.174,141.117,142.6669,5446453,5446453,1.9326,1.373,142.4758,16-Nov-17,-0.092275361
11/17/2017,142.8774,143.6523,142.3894,142.5234,4916500,4916500,-0.143508,-0.101,142.9165,17-Nov-17,-0.093188386
11/20/2017,144.1211,145.3744,143.4131,143.9967,5676495,5676495,1.4734,1.034,144.4463,20-Nov-17,-0.083814448
11/21/2017,144.7526,145.8528,144.6569,145.3744,3756184,3756184,1.3777,0.957,145.3739,21-Nov-17,-0.075048769
11/22/2017,145.4223,145.7954,144.7813,145.2022,3213596,3213596,-0.172211,-0.118,145.1811,22-Nov-17,-0.076144399
11/24/2017,145.3744,145.6136,144.7813,145.2692,1193025,1193025,0.066971,0.046,145.2194,24-Nov-17,-0.075718109
11/27/2017,145.4797,145.8911,145.0587,145.4031,3374042,3374042,0.133941,0.092,145.41,27-Nov-17,-0.074866164
11/28/2017,145.7571,146.312,145.1352,145.8719,3973670,3973670,0.468796,0.322,145.9039,28-Nov-17,-0.071883403
11/29/2017,146.1972,146.9626,145.5849,146.9052,5098702,5098702,1.0333,0.708,146.3641,29-Nov-17,-0.065308984
11/30/2017,147.0009,147.728,146.4555,147.307,6500769,6500769,0.401825,0.274,147.2806,30-Nov-17,-0.062752514
12/1/2017,147.7184,148.3116,146.2953,148.0628,5567852,5567852,0.755812,0.513,147.7057,1-Dec-17,-0.057943702
12/4/2017,148.9334,150.0145,148.3594,149.6893,4664316,4664316,1.6264,1.098,149.4086,4-Dec-17,-0.047595021
12/5/2017,149.6797,149.9571,147.9863,148.6273,5068043,5068043,-1.062,-0.709,148.7555,5-Dec-17,-0.054352045
12/6/2017,148.9526,149.4596,147.4218,147.4314,3410728,3410728,-1.1959,-0.805,147.8734,6-Dec-17,-0.061961013
12/7/2017,147.3644,147.7662,146.6277,146.9243,3771429,3771429,-0.507064,-0.344,146.9673,7-Dec-17,-0.06518746
12/8/2017,147.2783,148.3211,146.9052,148.1107,3520281,3520281,1.1863,0.807,147.9056,8-Dec-17,-0.057638936
12/11/2017,148.2637,149.1439,147.8811,148.6847,4102719,4102719,0.574035,0.388,148.709,11-Dec-17,-0.053986835
12/12/2017,148.4838,151.0191,148.4455,149.9571,6321801,6321801,1.2724,0.856,150.0803,12-Dec-17,-0.045891132
12/13/2017,149.8232,149.9476,147.2305,147.2496,5661618,5661618,-2.7075,-1.806,148.0002,13-Dec-17,-0.063117724
12/14/2017,147.8141,148.3977,147.0487,147.3357,4637440,4637440,0.086105,0.058,147.6499,14-Dec-17,-0.062569908
12/15/2017,147.0965,147.1444,145.451,145.9006,11279854,11279854,-1.4351,-0.974,146.1306,15-Dec-17,-0.071700797
12/18/2017,146.7712,147.5079,146.5799,146.6947,5092838,5092838,0.794082,0.544,146.8982,18-Dec-17,-0.0666483
12/19/2017,147.4649,147.4984,146.4651,146.599,4116449,4116449,-0.095672,-0.065,146.8116,19-Dec-17,-0.067257196
12/20/2017,147.0009,147.2305,146.1685,146.3312,3785667,3785667,-0.267882,-0.183,146.4892,20-Dec-17,-0.068961085
12/21/2017,146.5416,146.8191,144.9343,144.9439,4153935,4153935,-1.3873,-0.948,145.804,21-Dec-17,-0.077787845
12/22/2017,145.1448,146.379,144.9439,145.9006,2990583,2990583,0.956725,0.66,145.8951,22-Dec-17,-0.071700797
12/26/2017,145.9102,147.2018,145.9006,146.2163,2479017,2479017,0.31572,0.216,146.4692,26-Dec-17,-0.069692142
12/27/2017,146.3312,146.5512,146.0059,146.5034,2149257,2149257,0.287018,0.196,146.3676,27-Dec-17,-0.067865455
12/28/2017,146.5703,147.4505,146.5703,147.374,2687624,2687624,0.870619,0.594,147.1477,28-Dec-17,-0.062326223
12/29/2017,147.4984,148.0246,146.776,146.7808,3327087,3327087,-0.593169,-0.402,147.2229,29-Dec-17,-0.066100485
1/2/2018,147.8141,148.1107,146.8956,147.5749,4202503,4202503,0.794082,0.541,147.5516,2-Jan-18,-0.061047988
1/3/2018,150.5312,152.8943,149.5649,151.6314,9441567,9441567,4.0565,2.749,151.8527,3-Jan-18,-0.035238322
1/4/2018,152.7412,155.2992,152.4733,154.7025,7556249,7556249,3.0711,2.025,154.4424,4-Jan-18,-0.015698308
1/5/2018,155.4105,155.8506,154.1294,155.4583,5195764,5195764,0.755813,0.489,155.0426,5-Jan-18,-0.010889497
1/8/2018,155.621,156.8121,154.7035,156.3959,5237523,5237523,0.937592,0.603,156.0707,8-Jan-18,-0.004923974
1/9/2018,156.8073,157.41,156.0036,156.7403,4341810,4341810,0.344421,0.22,156.8986,9-Jan-18,-0.002732713
1/10/2018,155.8601,157.2187,155.4679,157.0752,4174105,4174105,0.334853,0.214,156.7513,10-Jan-18,-0.000601897
1/11/2018,157.6684,157.8023,156.2333,157.0943,3794453,3794453,0.019134,0.012,156.9686,11-Jan-18,-0.000480372
1/12/2018,156.9221,157.6109,155.9749,156.0802,5031886,5031886,-1.0141,-0.646,156.6855,12-Jan-18,-0.00693263
1/16/2018,157.9554,158.1371,156.2811,156.7595,7794195,7794195,0.679276,0.435,157.0352,16-Jan-18,-0.002610552
1/17/2018,160.7394,161.8065,160.0219,161.3517,11710033,11710033,4.5923,2.93,160.9846,17-Jan-18,0.026607529
1/18/2018,162.6433,163.7244,160.8734,161.8014,14259345,14259345,0.44966,0.279,161.9985,18-Jan-18,0.029468766
1/19/2018,157.3431,158.2424,154.3198,155.3435,21172488,21172488,-6.4579,-3.991,155.7707,19-Jan-18,-0.011619917
1/22/2018,154.5207,156.8838,154.138,155.5636,8480795,8480795,0.220045,0.142,155.5773,22-Jan-18,-0.010219521
1/23/2018,155.774,159.0652,155.4775,159.0556,7466232,7466232,3.4921,2.245,157.5835,23-Jan-18,0.011998488
1/24/2018,159.534,161.4187,157.6875,158.2137,5645003,5645003,-0.841919,-0.529,159.1377,24-Jan-18,0.006641861
1/25/2018,158.7303,159.5627,158.0415,158.3094,3302520,3302520,0.095672,0.06,158.5831,25-Jan-18,0.007250757
1/26/2018,158.9312,160.1694,158.6155,160.0984,3787913,3787913,1.7891,1.13,159.6082,26-Jan-18,0.018633351
1/29/2018,160.2037,161.103,158.826,159.5818,3516995,3516995,-0.516631,-0.323,159.7876,29-Jan-18,0.01534646
1/30/2018,159.0173,159.5531,156.0945,156.5394,4902341,4902341,-3.0424,-1.906,157.039,30-Jan-18,-0.004010949
1/31/2018,156.6638,157.8501,155.7176,156.616,4072830,4072830,0.076538,0.049,156.6373,31-Jan-18,-0.003523578
2/1/2018,156.128,157.0273,154.8938,155.3722,4434242,4434242,-1.2437,-0.794,155.7918,1-Feb-18,-0.011437312
2/2/2018,154.7025,154.9895,151.9914,152.148,5251938,5251938,-3.2242,-2.075,153.1818,2-Feb-18,-0.031951431
2/5/2018,151.0574,151.641,143.5088,145.9293,8746599,8746599,-6.2187,-4.087,148.3931,5-Feb-18,-0.071518192
2/6/2018,143.7863,148.7612,142.6573,148.6177,9867678,9867678,2.6884,1.842,146.0501,6-Feb-18,-0.054413125
2/7/2018,147.4984,148.6177,146.6469,147.1922,6149207,6149207,-1.4255,-0.959,147.5895,7-Feb-18,-0.063482934
2/8/2018,147.3178,147.9748,142.5064,142.5934,6779095,6779095,-4.5988,-3.124,145.0315,8-Feb-18,-0.092743008
2/9/2018,143.5692,145.4435,139.507,144.4484,7828290,7828290,1.855,1.301,142.4615,9-Feb-18,-0.080940486
2/12/2018,145.7913,147.2406,145.2116,146.2744,5881377,5881377,1.826,1.264,146.2212,12-Feb-18,-0.069322478
2/13/2018,145.7913,146.0609,144.574,145.6464,4891010,4891010,-0.627993,-0.429,145.3973,13-Feb-18,-0.073318157
2/14/2018,145.1054,149.7525,144.9218,149.5207,5479033,5479033,3.8742,2.66,148.335,14-Feb-18,-0.048667747
2/15/2018,150.2356,151.5496,148.4965,150.7283,5623581,5623581,1.2077,0.808,150.2224,15-Feb-18,-0.040984337
2/16/2018,150.4385,152.4486,150.4192,150.8926,4282908,4282908,0.164245,0.109,151.1997,16-Feb-18,-0.03993897
2/20/2018,150.5158,150.68,148.6608,149.9071,4489604,4489604,-0.985468,-0.653,149.7172,20-Feb-18,-0.046209259
2/21/2018,150.168,151.4819,148.6898,148.7477,3728571,3728571,-1.1594,-0.773,150.2493,21-Feb-18,-0.053585994
2/22/2018,149.2695,149.7912,147.6173,147.9941,4024627,4024627,-0.753594,-0.507,148.6782,22-Feb-18,-0.058380809
2/23/2018,149.0762,150.5786,148.854,150.2549,3256074,3256074,2.2608,1.528,149.5909,23-Feb-18,-0.043996366
2/26/2018,150.5351,153.5012,150.2453,153.2113,3610292,3610292,2.9564,1.968,152.4049,26-Feb-18,-0.025186136
2/27/2018,153.0954,154.3707,151.2307,151.2501,4237283,4237283,-1.9613,-1.28,152.3361,27-Feb-18,-0.03766436
2/28/2018,152.1679,152.7861,150.5254,150.5544,3803512,3803512,-0.695626,-0.46,151.5733,28-Feb-18,-0.042090783
3/1/2018,150.2646,151.6599,147.6173,148.6028,4039339,4039339,-1.9516,-1.296,149.3892,1-Mar-18,-0.054507927
3/2/2018,147.6173,149.5207,146.7382,149.2598,3261141,3261141,0.656979,0.442,148.5452,2-Mar-18,-0.050327735
3/5/2018,148.9023,152.1582,148.5448,151.6365,3670630,3670630,2.3767,1.592,151.1193,5-Mar-18,-0.035205873
3/6/2018,151.9553,152.5447,149.904,150.4482,3685736,3685736,-1.1884,-0.784,150.8646,6-Mar-18,-0.042766486
3/7/2018,149.7525,153.4529,149.4917,152.9601,4607677,4607677,2.512,1.67,152.1637,7-Mar-18,-0.026784408
3/8/2018,153.6171,154.1678,149.8202,150.9216,6455612,6455612,-2.0386,-1.333,151.1759,8-Mar-18,-0.039754457
3/9/2018,152.1389,154.1799,151.9747,153.9166,5022238,5022238,2.9951,1.985,153.4201,9-Mar-18,-0.020698633
3/12/2018,154.2354,155.5687,153.4915,154.8345,5063497,5063497,0.917837,0.596,154.842,12-Mar-18,-0.014858452
3/13/2018,154.6702,156.6239,153.4335,153.9263,4185590,4185590,-0.908176,-0.587,154.9399,13-Mar-18,-0.020636916
3/14/2018,154.7475,155.2402,152.3998,152.7669,3631825,3631825,-1.1594,-0.753,153.3797,14-Mar-18,-0.028013651
3/15/2018,153.3369,155.7909,153.1534,154.2065,3870595,3870595,1.4396,0.942,154.5447,15-Mar-18,-0.018854131
3/16/2018,154.6412,156.4962,154.2354,154.8345,9262656,9262656,0.627994,0.407,154.9802,16-Mar-18,-0.014858452
3/19/2018,154.3031,154.4769,151.1534,152.023,5481983,5481983,-2.8115,-1.816,152.2513,19-Mar-18,-0.032746749
3/20/2018,152.1872,152.5833,150.0327,150.9119,4336738,4336738,-1.1111,-0.731,151.0106,20-Mar-18,-0.039816173
3/21/2018,151.2694,152.8442,150.6414,151.3853,3482184,3482184,0.473412,0.314,151.6769,21-Mar-18,-0.036804144
3/22/2018,149.7525,149.994,146.8541,146.941,4746349,4746349,-4.4443,-2.936,148.2093,22-Mar-18,-0.065081205
3/23/2018,147.0956,147.4145,143.5122,143.8494,4440883,4440883,-3.0917,-2.104,145.4645,23-Mar-18,-0.084751651
3/26/2018,146.0908,148.455,145.1923,148.1777,4103904,4103904,4.3283,3.009,147.0158,26-Mar-18,-0.057212645
3/27/2018,148.7381,149.6266,146.0425,146.7671,3883745,3883745,-1.4106,-0.952,147.9986,27-Mar-18,-0.066187652
3/28/2018,146.9217,148.6511,146.7478,147.3565,3664826,3664826,0.589348,0.402,147.6335,28-Mar-18,-0.062437568
3/29/2018,147.8879,148.6801,145.9652,148.2357,3419959,3419959,0.879192,0.597,147.6479,29-Mar-18,-0.056843618
4/2/2018,148.1487,148.1874,143.405,144.9894,5150435,5150435,-3.2462,-2.19,144.9775,2-Apr-18,-0.077498349
4/3/2018,145.6947,145.8879,143.2794,144.7769,4135696,4135696,-0.212552,-0.147,144.4685,3-Apr-18,-0.07885039
4/4/2018,142.8832,149.2405,142.4581,148.9023,4805261,4805261,4.1254,2.85,146.6442,4-Apr-18,-0.052602345
4/5/2018,149.2115,149.6752,148.1487,148.8154,3185388,3185388,-0.086953,-0.058,148.9797,5-Apr-18,-0.05315525
4/6/2018,148.2647,148.7381,144.4774,145.4725,3672919,3672919,-3.3429,-2.246,146.0456,6-Apr-18,-0.074424603
4/9/2018,146.6609,149.424,146.6061,147.5207,4413178,4413178,2.0482,1.408,148.0946,9-Apr-18,-0.061392838
4/10/2018,149.7815,151.3032,149.511,150.1293,3955952,3955952,2.6086,1.768,150.3008,10-Apr-18,-0.044795501
4/11/2018,149.1439,150.5061,148.6704,150.1003,3306539,3306539,-0.028983,-0.019,149.7513,11-Apr-18,-0.044980015
4/12/2018,151.4433,153.5978,151.366,152.7186,5639444,5639444,2.6183,1.744,152.7797,12-Apr-18,-0.028320962
4/13/2018,153.2983,153.8297,150.6317,151.4046,4057058,4057058,-1.314,-0.86,151.8205,13-Apr-18,-0.036681347
4/16/2018,152.6413,153.7524,152.3321,152.5447,4186755,4186755,1.1401,0.753,152.9794,16-Apr-18,-0.029427409
4/17/2018,153.4432,156.5155,153.1437,155.4624,10207534,10207534,2.9178,1.913,155.1308,17-Apr-18,-0.01086341
4/18/2018,146.9894,147.4628,143.2407,143.7528,20381695,20381695,-11.7097,-7.532,144.525,18-Apr-18,-0.085366273
4/19/2018,144.1392,144.1558,141.6562,142.6997,8086056,8086056,-1.0531,-0.733,142.748,19-Apr-18,-0.092066669
4/20/2018,142.8929,142.9605,139.6177,139.9945,8265643,8265643,-2.7052,-1.896,140.4718,20-Apr-18,-0.109278627
4/23/2018,140.1201,141.0186,139.4438,140.922,5315625,5315625,0.927499,0.663,140.4479,23-Apr-18,-0.103377366
4/24/2018,141.55,142.3132,139.637,140.6321,4916476,4916476,-0.289844,-0.206,140.9658,24-Apr-18,-0.105221868
4/25/2018,140.8543,141.4437,139.2322,140.9993,7324654,7324654,0.367136,0.261,140.4506,25-Apr-18,-0.102885542
4/26/2018,141.6369,142.3712,141.2505,141.7528,4265812,4265812,0.753593,0.534,141.7503,26-Apr-18,-0.098091364
4/27/2018,141.8688,142.2649,140.7287,141.521,3205482,3205482,-0.231875,-0.164,141.4345,27-Apr-18,-0.099566202
4/30/2018,141.8881,142.3905,140.0524,140.0524,4415533,4415533,-1.4685,-1.038,140.7601,30-Apr-18,-0.108910236
5/1/2018,139.7529,140.1104,138.6129,140.0911,4433393,4433393,0.038646,0.028,139.6081,1-May-18,-0.108664005
5/2/2018,139.5694,139.9172,137.2603,137.6274,5194917,5194917,-2.4637,-1.759,138.3083,2-May-18,-0.124339409
5/3/2018,137.3182,137.4149,135.1637,137.183,5018592,5018592,-0.444427,-0.323,136.629,3-May-18,-0.127166924
5/4/2018,136.3231,139.4631,135.5309,139.038,4402170,4402170,1.855,1.352,138.3389,4-May-18,-0.115364402
5/7/2018,139.1249,139.4341,137.8113,138.3713,3657009,3657009,-0.66664,-0.479,138.6663,7-May-18,-0.119606311
5/8/2018,138.1588,138.6486,137.2506,138.1588,5369119,5369119,-0.212553,-0.154,138.0106,8-May-18,-0.120958352
5/9/2018,138.6179,139.712,138.0123,139.3115,4195953,4195953,1.1527,0.834,139.0143,9-May-18,-0.113624246
5/10/2018,139.839,140.9917,139.7022,140.9038,3726608,3726608,1.5923,1.143,140.5254,10-May-18,-0.103493165
5/11/2018,140.7768,141.4997,140.2591,140.8061,3073167,3073167,-0.097686,-0.069,140.7924,11-May-18,-0.104114785
5/14/2018,141.1285,141.7634,140.8061,140.9624,3216062,3216062,0.156299,0.111,141.2469,14-May-18,-0.10312032
5/15/2018,140.1809,140.6596,139.6143,140.4154,4089397,4089397,-0.547048,-0.388,140.1786,15-May-18,-0.106600632
5/16/2018,140.3763,141.6731,139.9562,141.2848,3168659,3168659,0.869415,0.619,141.2653,16-May-18,-0.101069035
5/17/2018,141.1578,141.8318,140.4447,141.1578,3147659,3147659,-0.126993,-0.09,141.1913,17-May-18,-0.101877078
5/18/2018,141.1285,141.5876,140.6596,140.7475,2682243,2682243,-0.410286,-0.291,140.9908,18-May-18,-0.104487631
5/21/2018,141.5974,142.6622,141.3336,142.1249,2894698,2894698,1.3774,0.979,142.1288,21-May-18,-0.09572386
5/22/2018,142.1542,142.8224,141.6462,141.7341,2284020,2284020,-0.390748,-0.275,142.0952,22-May-18,-0.098210343
5/23/2018,141.0112,141.3531,140.1614,141.3238,3459747,3459747,-0.410285,-0.289,140.9313,23-May-18,-0.100820896
5/24/2018,141.0503,141.1382,139.6436,140.7377,3398701,3398701,-0.586123,-0.415,140.6027,24-May-18,-0.104549984
5/25/2018,140.5717,141.2262,140.1418,140.3177,4914294,4914294,-0.420054,-0.298,140.4723,25-May-18,-0.107222253
5/29/2018,139.2333,139.585,136.967,137.9536,4537638,4537638,-2.364,-1.685,137.943,29-May-18,-0.122263946
5/30/2018,138.6179,139.7902,138.5398,139.3213,5118530,5118530,1.3676,0.991,139.1966,30-May-18,-0.113561893
5/31/2018,139.5069,139.5069,137.7876,138.0416,6830256,6830256,-1.2797,-0.919,138.2574,31-May-18,-0.121704042
6/1/2018,139.1357,139.5362,138.3444,138.6668,3857530,3857530,0.625197,0.453,138.7924,1-Jun-18,-0.117726179
6/4/2018,139.0087,139.8585,138.8914,139.7315,3035257,3035257,1.0648,0.768,139.5601,4-Jun-18,-0.110951977
6/5/2018,139.7413,140.7475,139.7315,140.3763,2836017,2836017,0.644735,0.461,140.3648,5-Jun-18,-0.106849407
6/6/2018,141.0015,141.3727,140.22,141.3629,3220139,3220139,0.98664,0.703,140.9626,6-Jun-18,-0.10057212
6/7/2018,141.6462,143.3069,141.5778,141.9979,4316484,4316484,0.634965,0.449,142.3025,7-Jun-18,-0.096531904
6/8/2018,141.6462,143.0431,141.0308,142.7598,5210468,5210468,0.761959,0.537,142.1955,8-Jun-18,-0.09168428
6/11/2018,143.2287,144.0005,142.7598,143.1897,3259986,3259986,0.429823,0.301,143.5385,11-Jun-18,-0.088949022
6/12/2018,143.6976,144.1079,143.2287,143.473,2640515,2640515,0.283292,0.198,143.5872,12-Jun-18,-0.087146513
6/13/2018,143.3948,144.0591,142.8185,142.965,2968180,2968180,-0.507972,-0.354,143.3787,13-Jun-18,-0.090378686
6/14/2018,143.258,143.5804,141.7341,141.8416,3326343,3326343,-1.1234,-0.786,142.4107,14-Jun-18,-0.09752637
6/15/2018,141.5485,142.1053,140.3763,142.0272,9116048,9116048,0.185607,0.131,141.6407,15-Jun-18,-0.096345481
6/18/2018,140.8452,141.1773,139.8292,141.1382,4286406,4286406,-0.888953,-0.626,140.8387,18-Jun-18,-0.102001784
6/19/2018,139.8097,140.8843,139.6436,140.5717,3487015,3487015,-0.566584,-0.401,140.3977,19-Jun-18,-0.105606166
6/20/2018,140.8843,141.1773,139.1161,139.331,3329917,3329917,-1.2406,-0.883,139.8745,20-Jun-18,-0.113500176
6/21/2018,139.292,139.8292,137.5727,137.9829,3887650,3887650,-1.3481,-0.968,138.4001,21-Jun-18,-0.122077524
6/22/2018,138.3639,138.53,137.5238,138.0123,6013678,6013678,0.029305,0.021,138.069,22-Jun-18,-0.121890465
6/25/2018,137.1526,137.1526,135.0816,135.5798,8937085,8937085,-2.4324,-1.762,135.8536,25-Jun-18,-0.137367357
6/26/2018,136.1367,136.6152,135.1305,135.8631,4139455,4139455,0.283293,0.209,135.8016,26-Jun-18,-0.135564848
6/27/2018,135.8924,136.5469,134.2708,134.3001,4097588,4097588,-1.563,-1.15,135.2517,27-Jun-18,-0.145509506
6/28/2018,134.9058,137.2894,134.7544,136.8009,4523666,4523666,2.5008,1.862,136.1907,28-Jun-18,-0.129598053
6/29/2018,137.0745,138.0894,136.3809,136.4688,3753684,3753684,-0.332136,-0.243,137.142,29-Jun-18,-0.131711054
7/2/2018,135.0816,136.9768,135.0035,136.6251,3405642,3405642,0.1563,0.115,136.3345,2-Jul-18,-0.130716588
7/3/2018,137.3968,137.6801,136.1443,136.3418,1963232,1963232,-0.283292,-0.207,136.9009,3-Jul-18,-0.132519097
7/5/2018,137.2308,138.1588,136.6935,138.1588,3744730,3744730,1.817,1.333,137.7018,5-Jul-18,-0.120958352
